Time,X Desired,X Actual,Y Desired,Y Actual,Z Desired,Z Actual,Roll Desired,Roll Actual,Pitch Desired,Pitch Actual,Yaw Desired,Yaw Actual
0.10000000000000184,0.15000000000000274,0.005440790342823822,0.07500000000000137,0.008298998808322253,4.924999999999999,4.995973138408022,0.0,5.129946390997814e-17,0.0,1.6883294400114142e-16,0.0,-0.001893100062380916
0.11000000000000212,0.1650000000000032,0.008736449468779666,0.0825000000000016,0.010547343229388365,4.917499999999999,4.994545566132528,0.0,6.127550827108776e-17,0.0,2.0039483588070838e-16,0.0,-0.003915635170760847
0.12000000000000241,0.1800000000000036,0.012730659944666904,0.0900000000000018,0.013295067241014988,4.909999999999998,4.992962486411807,0.0,7.163535165632606e-17,0.0,2.339372172166137e-16,0.0,-0.00500685136260333
0.130000000000002,0.195000000000003,0.01748859887312093,0.0975000000000015,0.01650111503606477,4.902499999999998,4.9911386161770945,0.0,8.229488687759572e-17,0.0,2.6897066162203616e-16,0.0,-0.005772022111679936
0.1400000000000009,0.21000000000000135,0.022958305489946287,0.10500000000000068,0.019818419044529346,4.895,4.988932991258857,0.0,9.289166928046173e-17,0.0,3.0454790074171115e-16,0.0,-0.005824095010370428
0.1499999999999998,0.2249999999999997,0.028897435713208946,0.11249999999999985,0.023234745177498187,4.8875,4.986445088221379,0.0,1.0324563504225425e-16,0.0,3.406161572402144e-16,0.0,-0.004252636874541273
0.1599999999999987,0.23999999999999805,0.03528538045906452,0.11999999999999902,0.02654566856764004,4.880000000000001,4.983463649322298,0.0,1.129077631972978e-16,0.0,3.7600184190505137e-16,0.0,-0.0016255805816639407
0.1699999999999976,0.2549999999999964,0.04225685497208335,0.1274999999999982,0.029807330759193527,4.872500000000001,4.979894020103002,0.0,1.214538013125588e-16,0.0,4.096397259977725e-16,0.0,0.0030761248233643927
0.1799999999999965,0.26999999999999474,0.049745641795277164,0.13499999999999737,0.03306886099920775,4.865000000000003,4.976058443811252,0.0,1.291667802422066e-16,0.0,4.4235353896930327e-16,0.0,0.009755817452155053
0.1899999999999954,0.2849999999999931,0.057529838390214146,0.14249999999999655,0.03614952731252187,4.8575000000000035,4.971958842871238,0.0,1.3750093649011703e-16,0.0,4.743427863377767e-16,0.0,0.014500113347756808
0.1999999999999943,0.29999999999999144,0.06577294143373952,0.14999999999999572,0.039208342080722,4.850000000000004,4.96739414689211,0.0,1.47529093848897e-16,0.0,5.051700516709849e-16,0.0,0.013088623436315842
0.2099999999999932,0.3149999999999898,0.07443626502776017,0.1574999999999949,0.042532306013193515,4.842500000000005,4.962270294016179,0.0,1.5775160551695707e-16,0.0,5.34120392314361e-16,0.0,0.007969912177652682
